租金(元),面积(平米),均价,评分,户型,室,厅,卫,装修,出租方式,面积评分,租金评分,装修评分,地址评分,总评分,地址,url
4500.0,43.0,104.65,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳罗湖中兴路与乐园路交汇处西北(东门168旁),http://sz.zu.fang.com/chuzu/3_205310954_1.htm
4500.0,47.0,95.74,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳罗湖罗湖友谊路与江贝路交汇处东南角,http://sz.zu.fang.com/chuzu/3_209461672_1.htm
4200.0,42.0,100.0,100%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,0,2,深圳福田福田南路7号,http://sz.zu.fang.com/chuzu/3_208871032_1.htm
4300.0,138.0,31.16,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,0,2,深圳宝安沙井镇鸿荣源禧园北侧(11号地铁线沙井站出口处),http://sz.zu.fang.com/chuzu/3_209861257_1.htm
4500.0,85.0,52.94,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳光明新区光明新区牛山科技公园南侧,http://sz.zu.fang.com/chuzu/3_208946653_1.htm
2180.0,25.0,87.2,0%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山南山区西丽留仙大道,http://sz.zu.fang.com/chuzu/3_209705615_1.htm
4500.0,62.0,72.58,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安碧海中心区西北部银田路与兴业路的交汇处（碧海湾高尔夫,http://sz.zu.fang.com/chuzu/3_209614303_1.htm
3400.0,90.0,37.78,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安政丰南路东侧,http://sz.zu.fang.com/chuzu/3_209100491_1.htm
4000.0,70.0,57.14,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳龙岗龙岗黄阁路与沙园路交汇处东北角,http://sz.zu.fang.com/chuzu/3_208938306_1.htm
3500.0,83.0,42.17,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗平湖良安田平安大道与良白路交汇处（华南城北大门东南侧,http://sz.zu.fang.com/chuzu/3_209145083_1.htm
4500.0,62.0,72.58,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳宝安宝安区宝安大道与裕安一路交汇处,http://sz.zu.fang.com/chuzu/3_209743328_1.htm
4500.0,115.0,39.13,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙岗区新城路北与坪西路西交汇,http://sz.zu.fang.com/chuzu/3_209484068_1.htm
4300.0,57.0,75.44,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳罗湖东门中路与文锦中路交汇处,http://sz.zu.fang.com/chuzu/3_209337070_1.htm
3800.0,78.0,48.72,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗龙岗中心城龙翔大道与吉祥路交汇处北侧,http://sz.zu.fang.com/chuzu/3_209618574_1.htm
3600.0,45.0,80.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳罗湖广东省深圳市罗湖区国威路139,http://sz.zu.fang.com/chuzu/3_209694543_1.htm
4600.0,65.0,70.77,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗地铁三号线横岗站B出口,http://sz.zu.fang.com/chuzu/3_209643301_1.htm
4400.0,65.0,67.69,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳罗湖翠山路围岭公园入口北侧,http://sz.zu.fang.com/chuzu/3_209029217_1.htm
4200.0,41.0,102.44,100%,1室0厅1卫,1,0,1,精装修,整租,1,0,1,0,2,深圳罗湖解放路与和平路交汇处北侧,http://sz.zu.fang.com/chuzu/3_206475300_1.htm
3800.0,86.0,44.19,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安松岗沙江西路与朗碧路交汇处,http://sz.zu.fang.com/chuzu/3_208934165_1.htm
4000.0,51.0,78.43,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗平湖富安大道（华润配送中心旁或华南城北门水门路 ）,http://sz.zu.fang.com/chuzu/3_209789580_1.htm
3000.0,89.0,33.71,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_209066242_1.htm
4000.0,85.0,47.06,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳光明新区公明中心区松白路与马田路交汇处,http://sz.zu.fang.com/chuzu/3_209854499_1.htm
4200.0,71.0,59.15,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳罗湖莲塘罗沙路与聚宝路交汇处东南面,http://sz.zu.fang.com/chuzu/3_209807943_1.htm
2800.0,78.0,35.9,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_209920132_1.htm
3300.0,89.0,37.08,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_206940953_1.htm
1800.0,40.0,45.0,50%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,0,2,深圳龙岗坂田长坑地段布龙公路168号,http://sz.zu.fang.com/chuzu/3_209567062_1.htm
4100.0,45.0,91.11,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_206742182_1.htm
4100.0,55.0,74.55,50%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,0,2,深圳福田福田区滨河大道与皇岗路交汇处,http://sz.zu.fang.com/chuzu/3_209562779_1.htm
3600.0,75.0,48.0,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳宝安新安大道与宝源路交汇处北侧,http://sz.zu.fang.com/chuzu/3_209763653_1.htm
3000.0,89.0,33.71,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙岗吉祥南路转龙腾三路南侧（3号线吉祥地铁站A出口南,http://sz.zu.fang.com/chuzu/3_209849777_1.htm
4500.0,43.0,104.65,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田莲花西路与景田路交汇处,http://sz.zu.fang.com/chuzu/3_209226581_1.htm
4200.0,89.0,47.19,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安福永街道大洋路与塘新路交汇处,http://sz.zu.fang.com/chuzu/3_209766156_1.htm
4500.0,176.0,25.57,100%,4室2厅2卫,4,2,2,豪华装修,整租,1,0,1,0,2,深圳宝安松岗沙江西路与朗碧路交汇处,http://sz.zu.fang.com/chuzu/3_208604412_1.htm
2600.0,43.0,60.47,100%,2室1厅1卫,2,1,1,豪华装修,整租,1,0,1,0,2,深圳龙岗中心区龙城南路与龙岗大道交界处（地铁3号线龙城广场A,http://sz.zu.fang.com/chuzu/3_209864131_1.htm
3700.0,73.0,50.68,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳龙岗横岗梧桐路与环城北路交汇处,http://sz.zu.fang.com/chuzu/3_209631495_1.htm
4600.0,91.0,50.55,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安广东省深圳市宝安区安富路1号,http://sz.zu.fang.com/chuzu/3_209798029_1.htm
4800.0,80.0,60.0,0%,3室1厅1卫,3,1,1,精装修,整租,1,0,1,0,2,深圳罗湖罗湖区笋岗仓库内,http://sz.zu.fang.com/chuzu/3_209494363_1.htm
3600.0,65.0,55.38,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳宝安新安四路与宝民二路交汇处,http://sz.zu.fang.com/chuzu/3_209883808_1.htm
1100.0,30.0,36.67,17%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,0,2,深圳龙岗横岗街道深惠路与荷坳路交汇处,http://sz.zu.fang.com/chuzu/3_209817204_1.htm
3300.0,87.0,37.93,100%,3室1厅1卫,3,1,1,精装修,整租,1,0,1,0,2,深圳龙岗龙岗区龙城街道黄阁路转清辉路前行约200米,http://sz.zu.fang.com/chuzu/3_209765077_1.htm
3700.0,77.0,48.05,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗龙岗中心城龙翔大道与盛龙路交汇处（龙城广场东北）,http://sz.zu.fang.com/chuzu/3_209837601_1.htm
4500.0,73.0,61.64,100%,2室2厅2卫,2,2,2,精装修,整租,1,0,1,0,2,深圳宝安宝安大道航空新城,http://sz.zu.fang.com/chuzu/3_208959473_1.htm
4300.0,115.0,37.39,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙岗龙平西路与爱心路交汇处（龙岗人民医院旁）,http://sz.zu.fang.com/chuzu/3_208938937_1.htm
1350.0,33.0,40.91,17%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,0,2,深圳龙岗龙岗镇爱联村,http://sz.zu.fang.com/chuzu/3_209888002_1.htm
3200.0,89.0,35.96,0%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳光明新区公明街道振明路（红花山对面）,http://sz.zu.fang.com/chuzu/3_209114744_1.htm
3200.0,74.0,43.24,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗地铁3号线大运站C出口,http://sz.zu.fang.com/chuzu/3_209204194_1.htm
4600.0,41.0,112.2,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田红岭南路与东园路交汇处岁宝百货旁,http://sz.zu.fang.com/chuzu/3_209281316_1.htm
3600.0,62.0,58.06,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安宝源路与海城路交汇处,http://sz.zu.fang.com/chuzu/3_209889849_1.htm
3800.0,93.0,40.86,93%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗布吉布龙公路东侧(中海怡翠山庄与丽湖花园之间),http://sz.zu.fang.com/chuzu/3_209470785_1.htm
4800.0,44.0,109.09,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田红岭南路与东园路交汇处岁宝百货旁,http://sz.zu.fang.com/chuzu/3_208274220_1.htm
1500.0,38.0,39.47,100%,1室1厅1卫,1,1,1,精装修,整租,0,1,1,0,2,深圳宝安宝安大道与固戍二路交汇处,http://sz.zu.fang.com/chuzu/3_209663119_1.htm
1500.0,32.0,46.88,0%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,0,2,深圳龙岗地铁3号线大运站C出口,http://sz.zu.fang.com/chuzu/3_209399012_1.htm
4000.0,89.0,44.94,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永街道广深公路西侧（立新水库东侧，龙翔山庄旁）,http://sz.zu.fang.com/chuzu/3_209116693_1.htm
4800.0,127.0,37.8,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙岗龙翔大道吉祥路交汇处东侧,http://sz.zu.fang.com/chuzu/3_209727740_1.htm
4200.0,58.0,72.41,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳罗湖罗湖区金碧路2-58（金宁璐和金碧路交汇处东南侧）,http://sz.zu.fang.com/chuzu/3_209402728_1.htm
4300.0,89.0,48.31,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙平西路和爱心路交汇处（龙岗人民医院北500米）,http://sz.zu.fang.com/chuzu/3_209617973_1.htm
3000.0,55.0,54.55,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳罗湖深圳市罗湖区金稻田路港鹏新村右边,http://sz.zu.fang.com/chuzu/3_209766368_1.htm
3800.0,70.0,54.29,0%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗大芬村深惠公路西侧沃尔玛斜对面,http://sz.zu.fang.com/chuzu/3_209816629_1.htm
4500.0,78.0,57.69,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安深圳市航空新城宝安107国道兴围路口,http://sz.zu.fang.com/chuzu/3_209774676_1.htm
3400.0,43.0,79.07,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上梅林（车管所对面）,http://sz.zu.fang.com/chuzu/3_209259260_1.htm
3000.0,89.0,33.71,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_209580746_1.htm
4200.0,45.0,93.33,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田上步路和八卦二路交汇处,http://sz.zu.fang.com/chuzu/3_204292745_1.htm
3800.0,101.0,37.62,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳宝安沙井市民广场南面,http://sz.zu.fang.com/chuzu/3_209911525_1.htm
2700.0,88.0,30.68,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳东莞凤岗龙平南路9号（东邻龙岗中心和大运新城）,http://sz.zu.fang.com/chuzu/3_208871146_1.htm
3300.0,89.0,37.08,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_209233534_1.htm
3200.0,87.0,36.78,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳光明新区公明中心区松白路与马田路交汇处,http://sz.zu.fang.com/chuzu/3_209659287_1.htm
4200.0,88.0,47.73,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗地铁3号线大运站C出口,http://sz.zu.fang.com/chuzu/3_209620969_1.htm
3700.0,92.0,40.22,75%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗康乐路与乐园路交汇处,http://sz.zu.fang.com/chuzu/3_209641235_1.htm
2100.0,56.0,37.5,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳东莞凤岗镇龙平西路（龙城工业园西侧）,http://sz.zu.fang.com/chuzu/3_206144663_1.htm
4600.0,130.0,35.38,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,0,2,深圳盐田中心区北山道（盐田实验学校旁）、毗邻地铁8号线盐田站,http://sz.zu.fang.com/chuzu/3_209630203_1.htm
4500.0,89.0,50.56,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永怀德南路与翠岗西路交汇处,http://sz.zu.fang.com/chuzu/3_209688508_1.htm
3200.0,46.0,69.57,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳龙岗龙岗黄阁路与沙园路交汇处东北角,http://sz.zu.fang.com/chuzu/3_209676220_1.htm
3000.0,54.0,55.56,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳罗湖宝安北路与红岗路交汇处,http://sz.zu.fang.com/chuzu/3_209923447_1.htm
1600.0,9.0,177.78,100%,1室0厅1卫,1,0,1,精装修,次卧(合租),0,1,1,0,2,深圳宝安西乡大道与新湖路交汇处,http://sz.zu.fang.com/hezu/3_209751697_1.htm
2700.0,89.0,30.34,33%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_205379538_1.htm
4200.0,80.0,52.5,100%,3室2厅1卫,3,2,1,豪华装修,整租,1,0,1,0,2,深圳宝安福永街道大洋路与塘新路交汇处,http://sz.zu.fang.com/chuzu/3_209775686_1.htm
4200.0,79.0,53.16,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永街道大洋路与塘新路交汇处,http://sz.zu.fang.com/chuzu/3_209622244_1.htm
1600.0,12.0,133.33,100%,4室1厅1卫,4,1,1,精装修,次卧(合租),0,1,1,0,2,深圳宝安西乡街道西乡大道南侧坪洲开发区,http://sz.zu.fang.com/hezu/3_209763520_1.htm
4400.0,36.0,122.22,100%,2室1厅1卫,2,1,1,精装修,整租,0,0,1,1,2,深圳南山工业七路与公园路交汇,http://sz.zu.fang.com/chuzu/3_209815901_1.htm
4800.0,89.0,53.93,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永怀德南路与翠岗西路交汇处,http://sz.zu.fang.com/chuzu/3_209857878_1.htm
2700.0,100.0,27.0,100%,3室2厅2卫,3,2,2,精装修,主卧(合租),1,0,1,0,2,深圳宝安西乡大道与新湖路交汇处,http://sz.zu.fang.com/hezu/3_209753714_1.htm
4500.0,87.0,51.72,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗平湖·富安大道与平安大道交汇处,http://sz.zu.fang.com/chuzu/3_209194633_1.htm
4500.0,72.0,62.5,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳龙岗龙岗大道和松柏路交汇处（龙岗线横岗站A出口）,http://sz.zu.fang.com/chuzu/3_209906614_1.htm
4800.0,117.0,41.03,100%,3室1厅1卫,3,1,1,精装修,整租,1,0,1,0,2,深圳宝安宝安区前进二路,http://sz.zu.fang.com/chuzu/3_209761011_1.htm
3100.0,38.0,81.58,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,1,2,深圳南山西丽路西丽湖路4221,http://sz.zu.fang.com/chuzu/3_209781616_1.htm
3800.0,52.0,73.08,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安35区新安五路与宝民一路交汇处,http://sz.zu.fang.com/chuzu/3_209807290_1.htm
4800.0,68.0,70.59,100%,3室1厅1卫,3,1,1,精装修,整租,1,0,1,0,2,深圳罗湖东湖路与东昌路交汇处,http://sz.zu.fang.com/chuzu/3_209167087_1.htm
4800.0,43.0,111.63,100%,1室1厅1卫,1,1,1,简装修,整租,1,0,0,1,2,深圳南山南海大道和创业路交汇处,http://sz.zu.fang.com/chuzu/3_209863589_1.htm
4800.0,56.0,85.71,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳福田滨河路以南（皇岗口岸以东）,http://sz.zu.fang.com/chuzu/3_209038272_1.htm
3900.0,43.0,90.7,100%,1室1厅1卫,1,1,1,豪华装修,整租,1,0,1,0,2,深圳罗湖解放路与和平路交汇处北侧,http://sz.zu.fang.com/chuzu/3_206024817_1.htm
4900.0,45.0,108.89,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳福田景田北七街青海大厦西侧,http://sz.zu.fang.com/chuzu/3_208194152_1.htm
900.0,20.0,45.0,100%,1室0厅1卫,1,0,1,精装修,主卧(合租),0,1,1,0,2,深圳龙岗龙岗布吉街道办罗岗京南路1号,http://sz.zu.fang.com/hezu/3_209585181_1.htm
1860.0,8.0,232.5,100%,1室1厅1卫,1,1,1,精装修,次卧(合租),0,1,1,0,2,深圳福田广东省深圳市福田区沙嘴一坊66号,http://sz.zu.fang.com/hezu/3_208684619_1.htm
2800.0,50.0,56.0,100%,2室1厅1卫,2,1,1,精装修,主卧(合租),1,0,1,0,2,深圳龙岗深圳地铁三号线龙城广场站、南联站之间（南联站A出口）,http://sz.zu.fang.com/hezu/3_209890413_1.htm
4500.0,89.0,50.56,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗地铁3号线大运站C出口,http://sz.zu.fang.com/chuzu/3_208014242_1.htm
3900.0,79.0,49.37,100%,3室2厅1卫,3,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永街道大洋路与塘新路交汇处,http://sz.zu.fang.com/chuzu/3_209747845_1.htm
2800.0,41.0,68.29,100%,2室1厅1卫,2,1,1,精装修,整租,1,0,1,0,2,深圳龙岗布吉镇吉荣路,http://sz.zu.fang.com/chuzu/3_209086994_1.htm
4300.0,89.0,48.31,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳光明新区公明中心区松白路与马田路交汇处,http://sz.zu.fang.com/chuzu/3_208230744_1.htm
1730.0,8.0,216.25,100%,5室1厅1卫,5,1,1,精装修,主卧(合租),0,1,1,0,2,深圳宝安西乡大道与兴业路交汇处,http://sz.zu.fang.com/hezu/3_209741530_1.htm
1990.0,11.0,180.91,100%,4室1厅1卫,4,1,1,精装修,主卧(合租),0,1,1,0,2,深圳宝安宝安区 新安六路与滨海大道交汇处东北角,http://sz.zu.fang.com/hezu/3_209768509_1.htm
4800.0,85.0,56.47,75%,3室2厅1卫,3,2,1,豪华装修,整租,1,0,1,0,2,深圳龙岗横岗埔厦路8号（龙岗大道与埔厦路交汇处）,http://sz.zu.fang.com/chuzu/3_209652866_1.htm
4500.0,45.0,100.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳罗湖黄贝岭凤凰路和清平路交汇处（凤凰酒店西侧）,http://sz.zu.fang.com/chuzu/3_209190861_1.htm
3500.0,80.0,43.75,100%,2室2厅1卫,2,2,1,精装修,主卧(合租),1,0,1,0,2,深圳龙岗梅观高速与布龙公路交汇处,http://sz.zu.fang.com/hezu/3_209822721_1.htm
1500.0,15.0,100.0,100%,1室0厅1卫,1,0,1,精装修,次卧(合租),0,1,1,0,2,深圳宝安西乡新中心区西乡大道旁,http://sz.zu.fang.com/hezu/3_209246271_1.htm
4800.0,81.0,59.26,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安宝城49区翻身路与上川一路交汇处,http://sz.zu.fang.com/chuzu/3_209681158_1.htm
4500.0,65.0,69.23,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安福永地铁站A出口,http://sz.zu.fang.com/chuzu/3_209640229_1.htm
1800.0,20.0,90.0,100%,1室0厅1卫,1,0,1,精装修,次卧(合租),0,1,1,0,2,深圳宝安西乡新中心区西乡大道旁,http://sz.zu.fang.com/hezu/3_209246171_1.htm
3300.0,126.0,26.19,100%,4室2厅2卫,4,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙岗中心城五联新村友谊路东，清友路北,http://sz.zu.fang.com/chuzu/3_209543287_1.htm
3500.0,15.0,233.33,100%,1室1厅1卫,1,1,1,精装修,主卧(合租),0,0,1,1,2,深圳南山南山区高新科技园南区高新南十道与科技南路交汇处西南角,http://sz.zu.fang.com/hezu/3_209374673_1.htm
4300.0,108.0,39.81,100%,3室2厅2卫,3,2,2,精装修,整租,1,0,1,0,2,深圳龙岗龙翔大道与吉祥路交汇处东南角,http://sz.zu.fang.com/chuzu/3_209458421_1.htm
4900.0,50.0,98.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳宝安新安宝城5区建安一路与新圳西路交汇处,http://sz.zu.fang.com/chuzu/3_209551235_1.htm
4600.0,82.0,56.1,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安新安前进一路,http://sz.zu.fang.com/chuzu/3_209831431_1.htm
4000.0,78.0,51.28,100%,2室2厅1卫,2,2,1,豪华装修,整租,1,0,1,0,2,深圳龙岗梅坂大道与五和南路交汇东,http://sz.zu.fang.com/chuzu/3_209848532_1.htm
2800.0,70.0,40.0,100%,2室2厅2卫,2,2,2,精装修,整租,1,0,1,0,2,深圳龙岗横岗镇荷坳村（荷坳地铁口附近）,http://sz.zu.fang.com/chuzu/3_209676895_1.htm
2400.0,72.0,33.33,100%,2室2厅1卫,2,2,1,豪华装修,整租,1,0,1,0,2,深圳宝安宝安区松岗街道创业路,http://sz.zu.fang.com/chuzu/3_208231503_1.htm
1890.0,9.0,210.0,100%,4室1厅1卫,4,1,1,精装修,主卧(合租),0,1,1,0,2,深圳宝安深圳市宝安区悦和路6号,http://sz.zu.fang.com/hezu/3_209876244_1.htm
2200.0,55.0,40.0,100%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳光明新区公明中心区松白路与马田路交汇处,http://sz.zu.fang.com/chuzu/3_209734774_1.htm
4000.0,68.0,58.82,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳宝安宝安区中心区海城路上（新湖路和海城路交汇处西南角）,http://sz.zu.fang.com/chuzu/3_209808683_1.htm
2500.0,60.0,41.67,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳龙岗宝荷路与沙荷路交汇处（正中高尔夫对面）,http://sz.zu.fang.com/chuzu/3_207883198_1.htm
4500.0,51.0,88.24,0%,1室1厅1卫,1,1,1,精装修,整租,1,0,1,0,2,深圳罗湖罗湖宝安南路上,http://sz.zu.fang.com/chuzu/3_209745180_1.htm
1990.0,11.0,180.91,100%,4室1厅1卫,4,1,1,精装修,主卧(合租),0,1,1,0,2,深圳宝安宝安区 新安六路与滨海大道交汇处东北角,http://sz.zu.fang.com/hezu/3_209876308_1.htm
1780.0,30.0,59.33,100%,3室1厅1卫,3,1,1,精装修,主卧(合租),0,1,1,0,2,深圳龙岗深惠公路与茂盛路交汇处,http://sz.zu.fang.com/hezu/3_209957542_1.htm
1680.0,25.0,67.2,100%,1室0厅1卫,1,0,1,精装修,整租,0,1,1,0,2,深圳龙岗龙岗布吉益团路上雪村,http://sz.zu.fang.com/chuzu/3_209117790_1.htm
1600.0,105.0,15.24,100%,4室1厅1卫,4,1,1,简装修,次卧(合租),1,1,0,0,2,深圳宝安新安大道与宝源路交汇处北侧,http://sz.zu.fang.com/hezu/3_209809208_1.htm
3200.0,20.0,160.0,100%,1室0厅1卫,1,0,1,精装修,主卧(合租),0,0,1,1,2,深圳南山区深南大道与沙河西路交汇处（原大涌旧改项目）,http://sz.zu.fang.com/hezu/3_209960806_1.htm
3130.0,8.0,391.25,100%,1室1厅1卫,1,1,1,精装修,次卧(合租),0,0,1,1,2,深圳南山深圳南山区大冲片区高新园铜鼓路168号,http://sz.zu.fang.com/hezu/3_208168354_1.htm
3000.0,72.0,41.67,100%,2室2厅1卫,2,2,1,精装修,整租,1,0,1,0,2,深圳坪山区深汕路168号,http://sz.zu.fang.com/chuzu/3_209332668_1.htm
